Date,Country,Industry_std,Sales_index
2015-05-01,New Zealand,Building Materials & Garden,118.5266836309908
2015-05-01,New Zealand,Clothing & Footwear,105.2649554405251
2015-05-01,New Zealand,Department Stores,102.4505289638597
2015-05-01,New Zealand,Nonstore / Online,120.7119850822173
2015-05-01,New Zealand,Supermarkets & Grocery,143.4540683521093
2015-05-01,United States,Building Materials & Garden,100.8844196753089
2015-05-01,United States,Clothing & Footwear,100.8844196753089
2015-05-01,United States,Department Stores,100.8844196753089
2015-05-01,United States,Electronics & Appliances,100.8844196753089
2015-05-01,United States,Nonstore / Online,100.8844196753089
2015-05-01,United States,Supermarkets & Grocery,100.8844196753089
2015-06-01,Australia,Clothing & Footwear,97.13191757760966
2015-06-01,Australia,Department Stores,97.19672218949177
2015-06-01,Australia,Nonstore / Online,100.2785840630451
2015-06-01,Australia,Supermarkets & Grocery,99.88311027720044
2015-06-01,Great Britain,Building Materials & Garden,115.17226192671532
2015-06-01,Great Britain,Clothing & Footwear,117.73957960394026
2015-06-01,Great Britain,Department Stores,113.94541291316624
2015-06-01,Great Britain,Electronics & Appliances,115.22323078369064
2015-06-01,Great Britain,Nonstore/Online,116.64564431361578
2015-06-01,Great Britain,Supermarkets & Grocery,115.59784687555457
2015-06-01,New Zealand,Building Materials & Garden,118.5266836309908
2015-06-01,New Zealand,Clothing & Footwear,105.2649554405251
2015-06-01,New Zealand,Department Stores,102.4505289638597
2015-06-01,New Zealand,Nonstore / Online,120.7119850822173
2015-06-01,New Zealand,Supermarkets & Grocery,143.4540683521093
2015-06-01,United States,Building Materials & Garden,101.6961473225103
2015-06-01,United States,Clothing & Footwear,101.6961473225103
2015-06-01,United States,Department Stores,101.6961473225103
2015-06-01,United States,Electronics & Appliances,101.6961473225103
2015-06-01,United States,Nonstore / Online,101.6961473225103
2015-06-01,United States,Supermarkets & Grocery,101.6961473225103
2015-07-01,Australia,Clothing & Footwear,101.2041770864333
2015-07-01,Australia,Department Stores,101.9913234427722
2015-07-01,Australia,Nonstore / Online,99.344293406195
2015-07-01,Australia,Supermarkets & Grocery,99.92959667992764
2015-07-01,Great Britain,Building Materials & Garden,91.86609492868884
2015-07-01,Great Britain,Clothing & Footwear,91.39371321029935
2015-07-01,Great Britain,Department Stores,93.01024005
2015-07-01,Great Britain,Electronics & Appliances,95.13062778737516
2015-07-01,Great Britain,Nonstore/Online,96.15862163682986
2015-07-01,Great Britain,Supermarkets & Grocery,92.08315025
2015-07-01,New Zealand,Building Materials & Garden,118.4633605778815
2015-07-01,New Zealand,Clothing & Footwear,106.9043171994237
2015-07-01,New Zealand,Department Stores,103.9958671188877
2015-07-01,New Zealand,Nonstore / Online,130.069503305645
2015-07-01,New Zealand,Supermarkets & Grocery,144.0168192979313
2015-07-01,United States,Building Materials & Garden,99.83038526774897
2015-07-01,United States,Clothing & Footwear,99.83038526774897
2015-07-01,United States,Department Stores,99.83038526774897
2015-07-01,United States,Electronics & Appliances,99.83038526774897
2015-07-01,United States,Nonstore / Online,99.83038526774897
2015-07-01,United States,Supermarkets & Grocery,99.83038526774897
2015-08-01,Australia,Clothing & Footwear,100.3353573221163
2015-08-01,Australia,Department Stores,102.1905629050399
2015-08-01,Australia,Nonstore / Online,100.8887926483004
2015-08-01,Australia,Supermarkets & Grocery,100.2337794455991
2015-08-01,Great Britain,Building Materials & Garden,91.93121144578458
2015-08-01,Great Britain,Clothing & Footwear,93.43733581609727
2015-08-01,Great Britain,Department Stores,91.68611928486746
2015-08-01,Great Britain,Electronics & Appliances,90.75193844553412
2015-08-01,Great Britain,Nonstore/Online,91.3997106
2015-08-01,Great Britain,Supermarkets & Grocery,91.36516786256894
2015-08-01,New Zealand,Building Materials & Garden,118.4633605778815
2015-08-01,New Zealand,Clothing & Footwear,106.9043171994237
2015-08-01,New Zealand,Department Stores,103.9958671188877
2015-08-01,New Zealand,Nonstore / Online,130.069503305645
2015-08-01,New Zealand,Supermarkets & Grocery,144.0168192979313
2015-08-01,United States,Building Materials & Garden,99.85461594378484
2015-08-01,United States,Clothing & Footwear,99.85461594378484
2015-08-01,United States,Department Stores,99.85461594378484
2015-08-01,United States,Electronics & Appliances,99.85461594378484
2015-08-01,United States,Nonstore / Online,99.85461594378484
2015-08-01,United States,Supermarkets & Grocery,99.85461594378484
2015-09-01,Australia,Clothing & Footwear,101.0496017909413
2015-09-01,Australia,Department Stores,99.24053344759254
2015-09-01,Australia,Nonstore / Online,102.3457021413261
2015-09-01,Australia,Supermarkets & Grocery,100.4025452989783
2015-09-01,Great Britain,Building Materials & Garden,116.07053205337236
2015-09-01,Great Britain,Clothing & Footwear,114.66306503927282
2015-09-01,Great Britain,Department Stores,115.87050499862532
2015-09-01,Great Britain,Electronics & Appliances,117.18926534145952
2015-09-01,Great Britain,Nonstore/Online,117.9473391200284
2015-09-01,Great Britain,Supermarkets & Grocery,117.48113955329352
2015-09-01,New Zealand,Building Materials & Garden,118.4633605778815
2015-09-01,New Zealand,Clothing & Footwear,106.9043171994237
2015-09-01,New Zealand,Department Stores,103.9958671188877
2015-09-01,New Zealand,Nonstore / Online,130.069503305645
2015-09-01,New Zealand,Supermarkets & Grocery,144.0168192979313
2015-09-01,United States,Building Materials & Garden,100.0121153380179
2015-09-01,United States,Clothing & Footwear,100.0121153380179
2015-09-01,United States,Department Stores,100.0121153380179
2015-09-01,United States,Electronics & Appliances,100.0121153380179
2015-09-01,United States,Nonstore / Online,100.0121153380179
2015-09-01,United States,Supermarkets & Grocery,100.0121153380179
2015-10-01,Australia,Clothing & Footwear,100.6711588261161
2015-10-01,Australia,Department Stores,102.4155106850196
2015-10-01,Australia,Nonstore / Online,102.2435141007331
2015-10-01,Australia,Supermarkets & Grocery,101.1816978316451
2015-10-01,Great Britain,Building Materials & Garden,92.86722041336006
2015-10-01,Great Britain,Clothing & Footwear,91.10792998113784
2015-10-01,Great Britain,Department Stores,93.39350408
2015-10-01,Great Britain,Electronics & Appliances,92.15841731508836
2015-10-01,Great Britain,Nonstore/Online,93.60711224
2015-10-01,Great Britain,Supermarkets & Grocery,91.82614991326624
2015-10-01,New Zealand,Building Materials & Garden,128.5739413909964
2015-10-01,New Zealand,Clothing & Footwear,108.4412188483911
2015-10-01,New Zealand,Department Stores,106.2419981581725
2015-10-01,New Zealand,Nonstore / Online,140.6475673843024
2015-10-01,New Zealand,Supermarkets & Grocery,143.792351224036
2015-10-01,United States,Building Materials & Garden,98.78846619820692
2015-10-01,United States,Clothing & Footwear,98.78846619820692
2015-10-01,United States,Department Stores,98.78846619820692
2015-10-01,United States,Electronics & Appliances,98.78846619820692
2015-10-01,United States,Nonstore / Online,98.78846619820692
2015-10-01,United States,Supermarkets & Grocery,98.78846619820692
2015-11-01,Australia,Clothing & Footwear,100.6125268174812
2015-11-01,Australia,Department Stores,102.2869690964598
2015-11-01,Australia,Nonstore / Online,101.8084850136372
2015-11-01,Australia,Supermarkets & Grocery,101.352484832969
2015-11-01,Great Britain,Building Materials & Garden,90.92756499645616
2015-11-01,Great Britain,Clothing & Footwear,91.58928293180274
2015-11-01,Great Britain,Department Stores,95.03970727585394
2015-11-01,Great Britain,Electronics & Appliances,91.87383331182316
2015-11-01,Great Britain,Nonstore/Online,93.97238610918583
2015-11-01,Great Britain,Supermarkets & Grocery,92.49927768838609
2015-11-01,New Zealand,Building Materials & Garden,128.5739413909964
2015-11-01,New Zealand,Clothing & Footwear,108.4412188483911
2015-11-01,New Zealand,Department Stores,106.2419981581725
2015-11-01,New Zealand,Nonstore / Online,140.6475673843024
2015-11-01,New Zealand,Supermarkets & Grocery,143.792351224036
2015-11-01,United States,Building Materials & Garden,98.15846862127454
2015-11-01,United States,Clothing & Footwear,98.15846862127454
2015-11-01,United States,Department Stores,98.15846862127454
2015-11-01,United States,Electronics & Appliances,98.15846862127454
2015-11-01,United States,Nonstore / Online,98.15846862127454
2015-11-01,United States,Supermarkets & Grocery,98.15846862127454
2015-12-01,Australia,Clothing & Footwear,102.2275721462424
2015-12-01,Australia,Department Stores,102.4990627175834
2015-12-01,Australia,Nonstore / Online,101.7325738977681
2015-12-01,Australia,Supermarkets & Grocery,101.8749515766638
2015-12-01,Great Britain,Building Materials & Garden,112.1963135681721
2015-12-01,Great Britain,Clothing & Footwear,114.46394745112455
2015-12-01,Great Britain,Department Stores,118.54258255798914
2015-12-01,Great Britain,Electronics & Appliances,115.45875113902726
2015-12-01,Great Britain,Nonstore/Online,114.30630301275956
2015-12-01,Great Britain,Supermarkets & Grocery,115.9922589791655
2015-12-01,New Zealand,Building Materials & Garden,128.5739413909964
2015-12-01,New Zealand,Clothing & Footwear,108.4412188483911
2015-12-01,New Zealand,Department Stores,106.2419981581725
2015-12-01,New Zealand,Nonstore / Online,140.6475673843024
2015-12-01,New Zealand,Supermarkets & Grocery,143.792351224036
2015-12-01,United States,Building Materials & Garden,97.00751150957112
2015-12-01,United States,Clothing & Footwear,97.00751150957112
2015-12-01,United States,Department Stores,97.00751150957112
2015-12-01,United States,Electronics & Appliances,97.00751150957112
2015-12-01,United States,Nonstore / Online,97.00751150957112
2015-12-01,United States,Supermarkets & Grocery,97.00751150957112
2016-01-01,Australia,Clothing & Footwear,103.1976653800198
2016-01-01,Australia,Department Stores,103.6045203791977
2016-01-01,Australia,Nonstore / Online,103.7880133428384
2016-01-01,Australia,Supermarkets & Grocery,101.5717793849647
2016-01-01,Great Britain,Building Materials & Garden,95.07031663694238
2016-01-01,Great Britain,Clothing & Footwear,90.61367102282276
2016-01-01,Great Britain,Department Stores,97.66429785
2016-01-01,Great Britain,Electronics & Appliances,95.58014284313263
2016-01-01,Great Britain,Nonstore/Online,100.0199374078758
2016-01-01,Great Britain,Supermarkets & Grocery,93.47932338
2016-01-01,New Zealand,Building Materials & Garden,128.5317260222569
2016-01-01,New Zealand,Clothing & Footwear,110.6697262393938
2016-01-01,New Zealand,Department Stores,108.1287482311718
2016-01-01,New Zealand,Nonstore / Online,148.3776911340905
2016-01-01,New Zealand,Supermarkets & Grocery,145.4078890516487
2016-01-01,United States,Building Materials & Garden,95.09328810273809
2016-01-01,United States,Clothing & Footwear,95.09328810273809
2016-01-01,United States,Department Stores,95.09328810273809
2016-01-01,United States,Electronics & Appliances,95.09328810273809
2016-01-01,United States,Nonstore / Online,95.09328810273809
2016-01-01,United States,Supermarkets & Grocery,95.09328810273809
2016-02-01,Australia,Clothing & Footwear,104.2530415354479
2016-02-01,Australia,Department Stores,102.3448128113117
2016-02-01,Australia,Nonstore / Online,103.6770663273375
2016-02-01,Australia,Supermarkets & Grocery,101.5707688109923
2016-02-01,Great Britain,Building Materials & Garden,93.09206525
2016-02-01,Great Britain,Clothing & Footwear,89.36680157058228
2016-02-01,Great Britain,Department Stores,96.88970108
2016-02-01,Great Britain,Electronics & Appliances,95.00448002692934
2016-02-01,Great Britain,Nonstore/Online,96.24565196045488
2016-02-01,Great Britain,Supermarkets & Grocery,93.40415431673178
2016-02-01,New Zealand,Building Materials & Garden,128.5317260222569
2016-02-01,New Zealand,Clothing & Footwear,110.6697262393938
2016-02-01,New Zealand,Department Stores,108.1287482311718
2016-02-01,New Zealand,Nonstore / Online,148.3776911340905
2016-02-01,New Zealand,Supermarkets & Grocery,145.4078890516487
2016-02-01,United States,Building Materials & Garden,96.0867458202084
2016-02-01,United States,Clothing & Footwear,96.0867458202084
2016-02-01,United States,Department Stores,96.0867458202084
2016-02-01,United States,Electronics & Appliances,96.0867458202084
2016-02-01,United States,Nonstore / Online,96.0867458202084
2016-02-01,United States,Supermarkets & Grocery,96.0867458202084
2016-03-01,Australia,Clothing & Footwear,105.3350686038919
2016-03-01,Australia,Department Stores,102.0363129987682
2016-03-01,Australia,Nonstore / Online,103.9544338660898
2016-03-01,Australia,Supermarkets & Grocery,101.9527657725333
2016-03-01,Great Britain,Building Materials & Garden,119.06468177674058
2016-03-01,Great Britain,Clothing & Footwear,108.66010038534417
2016-03-01,Great Britain,Department Stores,118.06419650852828
2016-03-01,Great Britain,Electronics & Appliances,114.21096830467933
2016-03-01,Great Britain,Nonstore/Online,124.03565947808634
2016-03-01,Great Britain,Supermarkets & Grocery,116.3375604194951
2016-03-01,New Zealand,Building Materials & Garden,128.5317260222569
2016-03-01,New Zealand,Clothing & Footwear,110.6697262393938
2016-03-01,New Zealand,Department Stores,108.1287482311718
2016-03-01,New Zealand,Nonstore / Online,148.3776911340905
2016-03-01,New Zealand,Supermarkets & Grocery,145.4078890516487
2016-03-01,United States,Building Materials & Garden,94.06348437121396
2016-03-01,United States,Clothing & Footwear,94.06348437121396
2016-03-01,United States,Department Stores,94.06348437121396
2016-03-01,United States,Electronics & Appliances,94.06348437121396
2016-03-01,United States,Nonstore / Online,94.06348437121396
2016-03-01,United States,Supermarkets & Grocery,94.06348437121396
2016-04-01,Australia,Clothing & Footwear,105.5109646297966
2016-04-01,Australia,Department Stores,101.7149590273687
2016-04-01,Australia,Nonstore / Online,104.7398219495045
2016-04-01,Australia,Supermarkets & Grocery,101.3161041699651
2016-04-01,Great Britain,Building Materials & Garden,99.07353288365206
2016-04-01,Great Britain,Clothing & Footwear,88.57123103923979
2016-04-01,Great Britain,Department Stores,96.93537445536936
2016-04-01,Great Britain,Electronics & Appliances,91.76921120629308
2016-04-01,Great Britain,Nonstore/Online,98.51308762499563
2016-04-01,Great Britain,Supermarkets & Grocery,92.64975820335664
2016-04-01,New Zealand,Building Materials & Garden,133.3231703741924
2016-04-01,New Zealand,Clothing & Footwear,112.6676983830514
2016-04-01,New Zealand,Department Stores,110.1862042631567
2016-04-01,New Zealand,Nonstore / Online,157.4911001864723
2016-04-01,New Zealand,Supermarkets & Grocery,148.5978649186962
2016-04-01,United States,Building Materials & Garden,94.17252241337532
2016-04-01,United States,Clothing & Footwear,94.17252241337532
2016-04-01,United States,Department Stores,94.17252241337532
2016-04-01,United States,Electronics & Appliances,94.17252241337532
2016-04-01,United States,Nonstore / Online,94.17252241337532
2016-04-01,United States,Supermarkets & Grocery,94.17252241337532
2016-05-01,Australia,Clothing & Footwear,103.2456370234484
2016-05-01,Australia,Department Stores,100.87943870173
2016-05-01,Australia,Nonstore / Online,105.2069672779296
2016-05-01,Australia,Supermarkets & Grocery,101.7193231849249
2016-05-01,Great Britain,Building Materials & Garden,96.43337701744925
2016-05-01,Great Britain,Clothing & Footwear,89.41102135775016
2016-05-01,Great Britain,Department Stores,98.33333508114396
2016-05-01,Great Britain,Electronics & Appliances,94.21036892652953
2016-05-01,Great Britain,Nonstore/Online,105.25193852828556
2016-05-01,Great Britain,Supermarkets & Grocery,93.40366384296834
2016-05-01,New Zealand,Building Materials & Garden,133.3231703741924
2016-05-01,New Zealand,Clothing & Footwear,112.6676983830514
2016-05-01,New Zealand,Department Stores,110.1862042631567
2016-05-01,New Zealand,Nonstore / Online,157.4911001864723
2016-05-01,New Zealand,Supermarkets & Grocery,148.5978649186962
2016-05-01,United States,Building Materials & Garden,94.4754058638236
2016-05-01,United States,Clothing & Footwear,94.4754058638236
2016-05-01,United States,Department Stores,94.4754058638236
2016-05-01,United States,Electronics & Appliances,94.4754058638236
2016-05-01,United States,Nonstore / Online,94.4754058638236
2016-05-01,United States,Supermarkets & Grocery,94.4754058638236
2016-06-01,Australia,Clothing & Footwear,106.7848782719548
2016-06-01,Australia,Department Stores,101.8499276953565
2016-06-01,Australia,Nonstore / Online,105.3996647259049
2016-06-01,Australia,Supermarkets & Grocery,102.1609440108334
2016-06-01,Great Britain,Building Materials & Garden,122.89238846401528
2016-06-01,Great Britain,Clothing & Footwear,110.34723952086918
2016-06-01,Great Britain,Department Stores,117.11245810420824
2016-06-01,Great Britain,Electronics & Appliances,114.33080682144296
2016-06-01,Great Britain,Nonstore/Online,130.99846559765595
2016-06-01,Great Britain,Supermarkets & Grocery,116.45454632294292
2016-06-01,New Zealand,Building Materials & Garden,133.3231703741924
2016-06-01,New Zealand,Clothing & Footwear,112.6676983830514
2016-06-01,New Zealand,Department Stores,110.1862042631567
2016-06-01,New Zealand,Nonstore / Online,157.4911001864723
2016-06-01,New Zealand,Supermarkets & Grocery,148.5978649186962
2016-06-01,United States,Building Materials & Garden,94.13617639932154
2016-06-01,United States,Clothing & Footwear,94.13617639932154
2016-06-01,United States,Department Stores,94.13617639932154
2016-06-01,United States,Electronics & Appliances,94.13617639932154
2016-06-01,United States,Nonstore / Online,94.13617639932154
2016-06-01,United States,Supermarkets & Grocery,94.13617639932154
2016-07-01,Australia,Clothing & Footwear,106.8381800979865
2016-07-01,Australia,Department Stores,98.90632531733708
2016-07-01,Australia,Nonstore / Online,105.6215587569068
2016-07-01,Australia,Supermarkets & Grocery,102.1104153122168
2016-07-01,Great Britain,Building Materials & Garden,99.92070305670748
2016-07-01,Great Britain,Clothing & Footwear,93.33516754039668
2016-07-01,Great Britain,Department Stores,97.21404126901663
2016-07-01,Great Britain,Electronics & Appliances,94.49562096736108
2016-07-01,Great Britain,Nonstore/Online,105.55257337436106
2016-07-01,Great Britain,Supermarkets & Grocery,93.59783608
2016-07-01,New Zealand,Building Materials & Garden,137.04515871806
2016-07-01,New Zealand,Clothing & Footwear,109.6195101125994
2016-07-01,New Zealand,Department Stores,108.5420363424002
2016-07-01,New Zealand,Nonstore / Online,151.2256314629598
2016-07-01,New Zealand,Supermarkets & Grocery,149.3155304507277
2016-07-01,United States,Building Materials & Garden,94.74194330021808
2016-07-01,United States,Clothing & Footwear,94.74194330021808
2016-07-01,United States,Department Stores,94.74194330021808
2016-07-01,United States,Electronics & Appliances,94.74194330021808
2016-07-01,United States,Nonstore / Online,94.74194330021808
2016-07-01,United States,Supermarkets & Grocery,94.74194330021808
2016-08-01,Australia,Clothing & Footwear,106.513038959193
2016-08-01,Australia,Department Stores,99.29837716244448
2016-08-01,Australia,Nonstore / Online,104.5617227930424
2016-08-01,Australia,Supermarkets & Grocery,103.1310950242706
2016-08-01,Great Britain,Building Materials & Garden,96.91059562705908
2016-08-01,Great Britain,Clothing & Footwear,90.48317123232044
2016-08-01,Great Britain,Department Stores,97.69383379196914
2016-08-01,Great Britain,Electronics & Appliances,89.86960927317791
2016-08-01,Great Britain,Nonstore/Online,109.21426862155836
2016-08-01,Great Britain,Supermarkets & Grocery,94.61409771507064
2016-08-01,New Zealand,Building Materials & Garden,137.04515871806
2016-08-01,New Zealand,Clothing & Footwear,109.6195101125994
2016-08-01,New Zealand,Department Stores,108.5420363424002
2016-08-01,New Zealand,Nonstore / Online,151.2256314629598
2016-08-01,New Zealand,Supermarkets & Grocery,149.3155304507277
2016-08-01,United States,Building Materials & Garden,95.59001696147322
2016-08-01,United States,Clothing & Footwear,95.59001696147322
2016-08-01,United States,Department Stores,95.59001696147322
2016-08-01,United States,Electronics & Appliances,95.59001696147322
2016-08-01,United States,Nonstore / Online,95.59001696147322
2016-08-01,United States,Supermarkets & Grocery,95.59001696147322
2016-09-01,Australia,Clothing & Footwear,107.0780383151293
2016-09-01,Australia,Department Stores,98.91917947619304
2016-09-01,Australia,Nonstore / Online,105.7996579133688
2016-09-01,Australia,Supermarkets & Grocery,103.5161237077285
2016-09-01,Great Britain,Building Materials & Garden,123.65286266250924
2016-09-01,Great Britain,Clothing & Footwear,111.24071060426704
2016-09-01,Great Britain,Department Stores,123.9402947067802
2016-09-01,Great Britain,Electronics & Appliances,113.30993408046533
2016-09-01,Great Britain,Nonstore/Online,142.2334044139654
2016-09-01,Great Britain,Supermarkets & Grocery,118.8533981238627
2016-09-01,New Zealand,Building Materials & Garden,137.04515871806
2016-09-01,New Zealand,Clothing & Footwear,109.6195101125994
2016-09-01,New Zealand,Department Stores,108.5420363424002
2016-09-01,New Zealand,Nonstore / Online,151.2256314629598
2016-09-01,New Zealand,Supermarkets & Grocery,149.3155304507277
2016-09-01,United States,Building Materials & Garden,92.13714562636297
2016-09-01,United States,Clothing & Footwear,92.13714562636297
2016-09-01,United States,Department Stores,92.13714562636297
2016-09-01,United States,Electronics & Appliances,92.13714562636297
2016-09-01,United States,Nonstore / Online,92.13714562636297
2016-09-01,United States,Supermarkets & Grocery,92.13714562636297
2016-10-01,Australia,Clothing & Footwear,105.9053981424314
2016-10-01,Australia,Department Stores,98.90632531733708
2016-10-01,Australia,Nonstore / Online,105.9894357030415
2016-10-01,Australia,Supermarkets & Grocery,103.7778623665621
2016-10-01,Great Britain,Building Materials & Garden,101.36937539697315
2016-10-01,Great Britain,Clothing & Footwear,95.24322564751084
2016-10-01,Great Britain,Department Stores,97.93104665007316
2016-10-01,Great Britain,Electronics & Appliances,94.48103548049576
2016-10-01,Great Britain,Nonstore/Online,117.56516615521684
2016-10-01,Great Britain,Supermarkets & Grocery,95.27577846542113
2016-10-01,New Zealand,Building Materials & Garden,140.55607021823
2016-10-01,New Zealand,Clothing & Footwear,109.8372378462031
2016-10-01,New Zealand,Department Stores,110.7162911884279
2016-10-01,New Zealand,Nonstore / Online,148.9065943380234
2016-10-01,New Zealand,Supermarkets & Grocery,152.258907588707
2016-10-01,United States,Building Materials & Garden,91.09522655682096
2016-10-01,United States,Clothing & Footwear,91.09522655682096
2016-10-01,United States,Department Stores,91.09522655682096
2016-10-01,United States,Electronics & Appliances,91.09522655682096
2016-10-01,United States,Nonstore / Online,91.09522655682096
2016-10-01,United States,Supermarkets & Grocery,91.09522655682096
2016-11-01,Australia,Clothing & Footwear,105.585587186241
2016-11-01,Australia,Department Stores,98.09651330941034
2016-11-01,Australia,Nonstore / Online,106.538331463941
2016-11-01,Australia,Supermarkets & Grocery,104.4407988924109
2016-11-01,Great Britain,Building Materials & Garden,99.66706880254556
2016-11-01,Great Britain,Clothing & Footwear,92.22550797426948
2016-11-01,Great Britain,Department Stores,98.45910342
2016-11-01,Great Britain,Electronics & Appliances,95.77699124601718
2016-11-01,Great Britain,Nonstore/Online,120.20235395197416
2016-11-01,Great Britain,Supermarkets & Grocery,95.13873851374228
2016-11-01,New Zealand,Building Materials & Garden,140.55607021823
2016-11-01,New Zealand,Clothing & Footwear,109.8372378462031
2016-11-01,New Zealand,Department Stores,110.7162911884279
2016-11-01,New Zealand,Nonstore / Online,148.9065943380234
2016-11-01,New Zealand,Supermarkets & Grocery,152.258907588707
2016-11-01,United States,Building Materials & Garden,89.93215410709959
2016-11-01,United States,Clothing & Footwear,89.93215410709959
2016-11-01,United States,Department Stores,89.93215410709959
2016-11-01,United States,Electronics & Appliances,89.93215410709959
2016-11-01,United States,Nonstore / Online,89.93215410709959
2016-11-01,United States,Supermarkets & Grocery,89.93215410709959
2016-12-01,Australia,Clothing & Footwear,109.2420924520172
2016-12-01,Australia,Department Stores,99.74184564297576
2016-12-01,Australia,Nonstore / Online,106.7397878868243
2016-12-01,Australia,Supermarkets & Grocery,104.9794348196631
2016-12-01,Great Britain,Building Materials & Garden,126.75997681216708
2016-12-01,Great Britain,Clothing & Footwear,114.02941091466468
2016-12-01,Great Britain,Department Stores,122.38603046113148
2016-12-01,Great Britain,Electronics & Appliances,118.31587358391114
2016-12-01,Great Britain,Nonstore/Online,151.01282067215226
2016-12-01,Great Britain,Supermarkets & Grocery,118.28337268033846
2016-12-01,New Zealand,Building Materials & Garden,140.55607021823
2016-12-01,New Zealand,Clothing & Footwear,109.8372378462031
2016-12-01,New Zealand,Department Stores,110.7162911884279
2016-12-01,New Zealand,Nonstore / Online,148.9065943380234
2016-12-01,New Zealand,Supermarkets & Grocery,152.258907588707
2016-12-01,United States,Building Materials & Garden,90.71965107826507
2016-12-01,United States,Clothing & Footwear,90.71965107826507
2016-12-01,United States,Department Stores,90.71965107826507
2016-12-01,United States,Electronics & Appliances,90.71965107826507
2016-12-01,United States,Nonstore / Online,90.71965107826507
2016-12-01,United States,Supermarkets & Grocery,90.71965107826507
2017-01-01,Australia,Clothing & Footwear,108.245348305224
2017-01-01,Australia,Department Stores,99.97964758181138
2017-01-01,Australia,Nonstore / Online,105.5836031989723
2017-01-01,Australia,Supermarkets & Grocery,104.9289061210466
2017-01-01,Great Britain,Building Materials & Garden,97.95089690250332
2017-01-01,Great Britain,Clothing & Footwear,92.87769841663813
2017-01-01,Great Britain,Department Stores,96.64501170426529
2017-01-01,Great Britain,Electronics & Appliances,93.06780200888176
2017-01-01,Great Britain,Nonstore/Online,118.92828916092594
2017-01-01,Great Britain,Supermarkets & Grocery,94.56276409811952
2017-01-01,New Zealand,Building Materials & Garden,140.8515777994066
2017-01-01,New Zealand,Clothing & Footwear,115.7158866535034
2017-01-01,New Zealand,Department Stores,110.3030030771995
2017-01-01,New Zealand,Nonstore / Online,158.9150703509069
2017-01-01,New Zealand,Supermarkets & Grocery,152.9259887660579
2017-01-01,United States,Building Materials & Garden,91.87060818996852
2017-01-01,United States,Clothing & Footwear,91.87060818996852
2017-01-01,United States,Department Stores,91.87060818996852
2017-01-01,United States,Electronics & Appliances,91.87060818996852
2017-01-01,United States,Nonstore / Online,91.87060818996852
2017-01-01,United States,Supermarkets & Grocery,91.87060818996852
2017-02-01,Australia,Clothing & Footwear,105.121861299765
2017-02-01,Australia,Department Stores,99.27909592416049
2017-02-01,Australia,Nonstore / Online,106.3193570912417
2017-02-01,Australia,Supermarkets & Grocery,105.3088819346428
2017-02-01,Great Britain,Building Materials & Garden,99.78845325079024
2017-02-01,Great Britain,Clothing & Footwear,94.12317957323492
2017-02-01,Great Britain,Department Stores,97.04789233470098
2017-02-01,Great Britain,Electronics & Appliances,94.11858798755262
2017-02-01,Great Britain,Nonstore/Online,118.01920250861389
2017-02-01,Great Britain,Supermarkets & Grocery,95.47059939078018
2017-02-01,New Zealand,Building Materials & Garden,140.8515777994066
2017-02-01,New Zealand,Clothing & Footwear,115.7158866535034
2017-02-01,New Zealand,Department Stores,110.3030030771995
2017-02-01,New Zealand,Nonstore / Online,158.9150703509069
2017-02-01,New Zealand,Supermarkets & Grocery,152.9259887660579
2017-02-01,United States,Building Materials & Garden,90.92561182456993
2017-02-01,United States,Clothing & Footwear,90.92561182456993
2017-02-01,United States,Department Stores,90.92561182456993
2017-02-01,United States,Electronics & Appliances,90.92561182456993
2017-02-01,United States,Nonstore / Online,90.92561182456993
2017-02-01,United States,Supermarkets & Grocery,90.92561182456993
2017-03-01,Australia,Clothing & Footwear,105.6868606557013
2017-03-01,Australia,Department Stores,99.43334583043224
2017-03-01,Australia,Nonstore / Online,107.9339281326109
2017-03-01,Australia,Supermarkets & Grocery,105.0087414648607
2017-03-01,Great Britain,Building Materials & Garden,120.21245177552171
2017-03-01,Great Britain,Clothing & Footwear,119.88724725547554
2017-03-01,Great Britain,Department Stores,122.87159692789176
2017-03-01,Great Britain,Electronics & Appliances,118.19859587781852
2017-03-01,Great Britain,Nonstore/Online,147.45784319072038
2017-03-01,Great Britain,Supermarkets & Grocery,119.76101982311025
2017-03-01,New Zealand,Building Materials & Garden,140.8515777994066
2017-03-01,New Zealand,Clothing & Footwear,115.7158866535034
2017-03-01,New Zealand,Department Stores,110.3030030771995
2017-03-01,New Zealand,Nonstore / Online,158.9150703509069
2017-03-01,New Zealand,Supermarkets & Grocery,152.9259887660579
2017-03-01,United States,Building Materials & Garden,93.10637266779744
2017-03-01,United States,Clothing & Footwear,93.10637266779744
2017-03-01,United States,Department Stores,93.10637266779744
2017-03-01,United States,Electronics & Appliances,93.10637266779744
2017-03-01,United States,Nonstore / Online,93.10637266779744
2017-03-01,United States,Supermarkets & Grocery,93.10637266779744
2017-04-01,Australia,Clothing & Footwear,107.099359045542
2017-04-01,Australia,Department Stores,103.3859996786461
2017-04-01,Australia,Nonstore / Online,107.9631247156374
2017-04-01,Australia,Supermarkets & Grocery,105.3887172784569
2017-04-01,Great Britain,Building Materials & Garden,101.41061837876512
2017-04-01,Great Britain,Clothing & Footwear,95.10897231693497
2017-04-01,Great Britain,Department Stores,98.15856224357692
